42684.3333333333,44795,31904,31498
42318.3333333333,44381,31662,31528
41914.3333333333,43870.3333333333,31411,31925
41469,43196.3333333333,31146,31493
40901.3333333333,42338,30937,30996
40310,41946,30632,30361
39930,41281.3333333333,30309,30048
39699,41140.6666666667,29972,29840
39335.3333333333,41315.6666666667,29615,29291
39136,40771.3333333333,29251,28797
38599,40297.3333333333,28870,28515
38482,40081.6666666667,28485,28154
38110,39804,28105,27647
37899.3333333333,39694,27771,27042
37824,39680.3333333333,27444,26800
37591,39611.3333333333,27110,26587
37988.6666666667,39581,26777,26529
37994.6666666667,39410.3333333333,26430,26192
38030,39617,26082,26128
37910.6666666667,39271.6666666667,25733,25752
37566,39244.3333333333,25365,25312
37309.6666666667,39058,25019,25321
37074,38932,24666,24813
36633,38600,24316,24640
35541.3333333333,38490.3333333333,24214,24509
35833.3333333333,38521.3333333333,23895,23593
35623.3333333333,38530,23564,23310
35842,38642.3333333333,23230,23210
36069.6666666667,39116.6666666667,22872,22912
36805.3333333333,39064.6666666667,22515,22829
37297.3333333333,39262.3333333333,22155,22055
37879.3333333333,39449,21804,21537
38779,40129.3333333333,21463,21211
39162,40415,21156,20989
39774.3333333333,40474.3333333333,21083,20849
40590,40750.6666666667,21011,20979
41315.3333333333,41908.3333333333,21013,21142
42056.3333333333,42463.3333333333,21124,21426
42865.6666666667,42976.6666666667,21277,21739
43566.6666666667,43257.3333333333,21425,22056
44118.3333333333,43729.3333333333,21627,22361
44582,44285.6666666667,21829,22670
44994.3333333333,44765.3333333333,22017,22935
45896.3333333333,45340.3333333333,22164,23157
46712.3333333333,46036,22264,23269
47497.3333333333,46767,22368,23435
48456.3333333333,47373.6666666667,22387,23519
48421.6666666667,47378.6666666667,22349,23547
48768.6666666667,47450.3333333333,22271,23512
48822.6666666667,47502,22093,23356
48637.6666666667,47890,21819,23108
48682,47064.6666666667,21467,22768
48056.6666666667,46720,21053,22353
47486.6666666667,46409.3333333333,20529,21891
47244.6666666667,46538.6666666667,19971,21326
47002,46535.6666666667,19333,20687
46623.6666666667,46069.6666666667,18652,19863
46216,45843.3333333333,18049,19212
46075.6666666667,45809.6666666667,17360,18502
45812.6666666667,45814,16609,17780
45965.3333333333,45882.3333333333,15739,17042
45869.3333333333,45680,15142,16452
45848.6666666667,45719.6666666667,14548,15828
46552.6666666667,45981.6666666667,14054,15273
46599.6666666667,46697.6666666667,13678,14896
47164.6666666667,47355.3333333333,13809,15081
48320.6666666667,48412.6666666667,13980,15342
49495.6666666667,49612.6666666667,14319,15750
50304,50823,14658,16167
50934.3333333333,51327,15085,16658
51315,51956.3333333333,15500,17123
51578.6666666667,52183.3333333333,15920,17751
51947.3333333333,52469.3333333333,16530,17872
52144.3333333333,52652.6666666667,16587,18244
52200.6666666667,52446,16996,18609
51776.3333333333,52271.3333333333,17403,18976
51547,52012.6666666667,17789,19334
50609,51743.3333333333,18135,19628
50759,51402.3333333333,18483,19915
50041,50806.3333333333,18833,20214
49355.3333333333,50442.3333333333,19177,20505
48847.3333333333,49859.6666666667,19499,20790
48358.3333333333,49321.6666666667,19822,21070
47697.3333333333,48894.6666666667,20136,21337
47399.6666666667,48612.3333333333,20462,21592
47324,48101.3333333333,20793,21871
47275.3333333333,48092,21125,22133
47059,47859.6666666667,21467,22394
47337,48211,21597,22430
47009,47913.3333333333,21840,22604
46614.3333333333,47420.3333333333,22090,22775
46078.3333333333,46840.6666666667,22352,22951
45471.6666666667,45983.3333333333,22614,23133
44853.3333333333,45376,22867,23289
43956,44775,23126,23444
43183.6666666667,43797.3333333333,23377,23579
45852.6666666667,43012.3333333333,23718,24939
45618.6666666667,42829,23799,25065
45178.3333333333,42990.3333333333,23860,25036
44855,42432.6666666667,23928,25128
44689.6666666667,42386.6666666667,23810,25119
44284.6666666667,41630,23846,24934
44181.6666666667,41230.3333333333,23871,24783
44016.6666666667,41353.6666666667,23883,25140
43966.3333333333,41252.6666666667,23898,25287
44031,40948.3333333333,23935,24787
43847,40847.6666666667,23955,24166
43878.3333333333,40666,23979,24547
43756.6666666667,40587.3333333333,23984,24414
43748.6666666667,40612.6666666667,23983,24478
43728.6666666667,40728,23990,24525
43868.3333333333,40867,23989,24778
44162.3333333333,41074,23981,24768
44370.3333333333,40637.6666666667,23909,24621
44510.6666666667,40870.6666666667,23839,24098
44502,40917.6666666667,23769,24131
44353.6666666667,41110,23705,23840
44163.3333333333,40774,23700,23945
44141,40872,23693,24032
44278,40886.3333333333,23677,23731
43785,40465,23920,24069
43881.3333333333,40359.6666666667,23976,23743
43839.6666666667,40497.3333333333,24034,23815
43984.6666666667,40858,24081,24127
43822.6666666667,41442,24148,24422
44297.6666666667,42037.3333333333,24307,24557
44959,42705.3333333333,24474,25311
45533.6666666667,43407.6666666667,24647,25539
46127.6666666667,44347.3333333333,24840,25922
46673.6666666667,45125.6666666667,25119,26651
47598.6666666667,46022.6666666667,25630,27609
48621,46776.3333333333,26132,27945
49606,47878.3333333333,26751,28605
50656,48369.6666666667,27467,29400
51144.6666666667,48637.3333333333,28261,30372
51732.6666666667,49109.3333333333,29069,31210
52344.3333333333,50005.3333333333,29804,32008
52940,50192,30561,33026
53317,51073,31245,34043
53751.6666666667,51721,31863,35035
54575,52710,32428,35683
55217,53821.3333333333,33294,36690
55636.6666666667,54318.3333333333,34058,37615
55565.6666666667,54420,34703,38389
55738.3333333333,54937.3333333333,35238,39085
55524,54825.6666666667,35836,39653
55216,54700.6666666667,36330,40159
55080.3333333333,54400,36749,40556
55003.6666666667,53877,37210,40923
54640,53506,37661,41331
54304.6666666667,53216.3333333333,38013,41648
54031.6666666667,53456.3333333333,38281,41873
53899,53192.6666666667,38509,40979
53621.3333333333,52942.3333333333,38755,41014
53432,52688.6666666667,39008,41205
53018,52677.3333333333,39179,41321
53074.6666666667,53266,39260,41314
52823,53252.3333333333,39250,41299
52653,53474.3333333333,39234,41840
52889.3333333333,53647.6666666667,39229,41853
53096.3333333333,54712.6666666667,39282,41918
53513,55242,39378,41811
54442.6666666667,55800,39546,41726
55469.3333333333,57055,39807,41895
56486,58202.6666666667,40056,42049
56831.6666666667,58658.6666666667,40209,42096
57255,59098.3333333333,40349,42128
57525,59202.3333333333,40494,42156
57943,58986,40608,42158
58146.6666666667,58976,40671,42073
58284.6666666667,59093.3333333333,40728,42030
58109,58742.6666666667,40774,41946
58187.6666666667,58217,40808,41869
57926.3333333333,57800.3333333333,40755,41708
57484.6666666667,57433,40699,41560
57011.6666666667,56670,40604,41418
56752,56021.3333333333,40507,41301
56264,55321.3333333333,40301,41108
55418.6666666667,54592.6666666667,40169,40934
54844.3333333333,53888.3333333333,40035,40741
54441,53268,39903,40518
