709,694,9,12
704.25,687.25,10.25,12.25
699.5,680.5,11.5,12.5
694.75,673.75,12.75,12.75
690,667,14,13
686.5,662.75,15.5,14
683,658.5,17,15
679.5,654.25,18.5,16
676,650,20,17
673.75,645.75,22.5,17.75
671.5,641.5,25,18.5
669.25,637.25,27.5,19.25
667,633,30,20
669.25,633,29.75,21
671.5,633,29.5,22
673.75,633,29.25,23
676,633,29,24
681.25,635.75,30.5,23.75
686.5,638.5,32,23.5
691.75,641.25,33.5,23.25
697,644,35,23
701.75,648,36,24
706.5,652,37,25
711.25,656,38,26
716,660,39,27
720,664.75,39.5,28.25
724,669.5,40,29.5
728,674.25,40.5,30.75
732,679,41,32
737.25,680,41,31
742.5,681,41,30
747.75,682,41,29
753,683,41,28
762,691.75,41,26.75
771,700.5,41,25.5
780,709.25,41,24.25
789,718,41,23
795.25,727.75,40.75,23.25
801.5,737.5,40.5,23.5
807.75,747.25,40.25,23.75
814,757,40,24
817.5,761.5,39.75,25
821,766,39.5,26
824.5,770.5,39.25,27
828,775,39,28
827,775.75,38.5,28.25
826,776.5,38,28.5
825,777.25,37.5,28.75
824,778,37,29
824.25,780.75,35.5,28.25
824.5,783.5,34,27.5
824.75,786.25,32.5,26.75
825,789,31,26
832.25,787.25,29.75,26
839.5,785.5,28.5,26
846.75,783.75,27.25,26
854,782,26,26
868.5,795.75,24.75,24.75
883,809.5,23.5,23.5
897.5,823.25,22.25,22.25
912,837,21,21
914.5,844.25,19.25,19.25
917,851.5,17.5,17.5
919.5,858.75,15.75,15.75
922,866,14,14
918.25,865,13,12.75
914.5,864,12,11.5
910.75,863,11,10.25
907,862,10,9
901.25,860,9.25,8.5
895.5,858,8.5,8
889.75,856,7.75,7.5
884,854,7,7
872.5,850.5,7,7
861,847,7,7
849.5,843.5,7,7
838,840,7,7
827.75,835,6.5,6.5
817.5,830,6,6
807.25,825,5.5,5.5
797,820,5,5
786.25,808.5,4.75,4.75
775.5,797,4.5,4.5
764.75,785.5,4.25,4.25
754,774,4,4
741.75,762,3.75,3.75
729.5,750,3.5,3.5
717.25,738,3.25,3.25
705,726,3,3
705.5,718.75,3,3.5
706,711.5,3,4
706.5,704.25,3,4.5
707,697,3,5
686.5,689.25,3.75,5.75
666,681.5,4.5,6.5
645.5,673.75,5.25,7.25
625,666,6,8
619,661.25,6,7.75
613,656.5,6,7.5
607,651.75,6,7.25
601,647,6,7
598.75,644.25,6.5,7
596.5,641.5,7,7
594.25,638.75,7.5,7
